Code,f1_Code,f2_Subset,f3_Datasource,f4_Authors,f5_MAreaD,f6_MAreaH,f7_Family,f8_Glottocode,f9_ISO,f10_Genus,f11_Languagename,f12_Reconstructed,f13_Source_form,f14_Source_meaning,f15_Source_meaning_simp,f16_Source_Labelgroup,f17_Target_form,f18_Target_meaning,f19_Target_meaning_simp,f20_Target_Labelgroup,f21_Ex,f22_Ex_gloss,f23_Ex_translation,f24_Ex_reference,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41
,3011,30 Sources,Handbook,Lehmann,North America,North America,Mayan,yuca1254,yua,Yucatecan,Yucatec ,,ts'o'k,'finish','finish',LEXICAL,ts',TERMINATIVE aspect,EGRESSIVE,ASPECT,(h) ts'o'k in meyah,(PFV) finish(CMPL:B.3) A.1.SG work,'my work ended = I finished working',Lehmann 2020: 833,note: the source may be written in colonial orthography,3,3,3,2,3,2,4,1,1,1,1,1,1,1,1,0
,3012,other sources,Handbook,Lehmann,North America,North America,Mayan,yuca1254,yua,Yucatecan,Yucatec ,,yaan,existential verboid,EXIST,COPULAIC,yan,FUTURE,FUTURE,TENSE,yan u kaxt-ik-ech a taatah,DEB A.3 search-INCMPL-B.2.SG A.2 father,'your father will search you',Lehmann 2020: 834,EXIST > DEB > FUT; note: the source may be written in colonial orthography,3,2,3,1,3,2,3,1,0,0,1,0,1,1,1,0
,3013,other sources,Handbook,Lehmann,North America,North America,Mayan,yuca1254,yua,Yucatecan,Yucatec ,,ti',DEMONSTRATIVE Adverb ('there'),'there',LEXICAL,t,PERFECTIVE,PERFECTIVE,ASPECT,t bin-én in cim-ez uacax,[PFV go(CMPL)-B.1.SG] [A.1.SG die-CAUS(SUBJ) cow],'I went to kill cows',Lehmann 2020: 836,note: the source may be written in colonial orthography,3,3,4,3,3,4,2,1,1,1,1,1,1,1,1,0
,3014,30 Sources,Handbook,Lehmann,North America,North America,Mayan,yuca1254,yua,Yucatecan,Yucatec ,,bin ,'go','go',LEXICAL,bíin,PREDICTIVE FUTURE,FUTURE,TENSE,Bíin suu-nak yéetel bíin in wil-eh.,FUT return-SUBJ(B.3.SG) and FUT A.1.SG see-SUBJ(B.3),'He will come back and I will see him.',Lehmann 2020: 837,note: the source may be written in colonial orthography,3,2,3,1,3,2,4,4,1,0,1,0,1,1,1,1
,3015,other sources,Handbook,Lehmann,North America,North America,Mayan,yuca1254,yua,Yucatecan,Yucatec ,,ok'lal,"'reason, sake'",'reason',LEXICAL,yo'lal,'in order that',PURPOSE (CONJUNCTION),CONJUNCTION,no'xt-eh yo'lal mu'n lúub-ul,wedge-IMP so.that NEG:A.3 fall-INCMPL,'wedge it so it doesn't tip over',Lehmann 2020: 843,note: the source may be written in colonial orthography,3,1,2,1,1,2,4,1,1,0,1,0,0,1,1,0
,3016,other sources,Handbook,Lehmann,North America,North America,Mayan,yuca1254,yua,Yucatecan,Yucatec ,,"etel, éetel",COMITATIVE preposition 'with',COMITATIVE,CASE/ADPOSITION,(y)éetel,COORDINATOR,NP-AND,CONJUNCTION,lom y-etél hulté,stab(IMP) A.3-with spear,'stab him with a spear',Lehmann 2020: 846,Also used as INSTR adposition; the source preposition inflects for person/number of its complement; the target form also features a petrified 3rd person marker (y-); note: the source may be written in colonial orthography,3,1,3,1,1,3,4,1,0,0,1,0,0,1,1,0
,3017,30 Sources,Handbook,Lehmann,North America,North America,Mayan,yuca1254,yua,Yucatecan,Yucatec ,,ts'o'k(-ol-e'),'end' (-IMPERFECTIVE -TOPIC),'finish',LEXICAL,"ts'o'le, ts'o'kole",discourse-level conjunction,S-AND,CONJUNCTION,K=u ts'o'k-ol=e' k=in p'o'-ik;,IPFV=A.3 finish-INCMPL=TOP IPFV=A.1.SG wash-INCMPL,'Then I wash it;',Lehmann 2020: 846,note: the source may be written in colonial orthography,3,2,2,1,1,2,4,1,1,1,1,0,0,1,1,0
,3018,30 Sources,other,Lehmann,North America,North America,Mayan,yuca1254,yua,Yucatecan,Yucatec ,,(t=u) paach,(LOCATIVE=A.3) 'back (body part)','back (body part)',LEXICAL,t=u paach,'behind' (preposition),BEHIND,CASE/ADPOSITION,t=u paach u patal,LOC=A.3 back A.3 cage,'outside its cage',Lehmann (personal communication),note: the source may be written in colonial orthography,3,2,2,1,1,2,2,2,1,0,1,0,0,1,1,1
,3019,30 Sources,other,Lehmann,North America,North America,Mayan,yuca1254,yua,Yucatecan,Yucatec ,,ts'a','give','give',LEXICAL,ts'a',CAUSATIVE,CAUSATIVE,VALENCY CHANGE,tu ts'a'hen chuk wakax,PVF:SBJ.3 put:CMPL:ABS.1.SG catch cow,'he made me catch cows.',Lehmann (personal communication),note: the source may be written in colonial orthography,3,2,3,1,2,2,1,2,1,0,1,0,1,1,0,1
,3020,30 Sources,other,Lehmann,North America,North America,Mayan,yuca1254,yua,Yucatecan,Yucatec ,,ba'l(-x),'thing' (-FOCUS),'thing',LEXICAL,ba'x,'what' (INTERROGATIVE PRONOUN),INTERROGATIVE PROFORM,PRONOUN/PROVERB,Ba'x t=a meet-ah?,what PFV=A.2 do=CMPL,'What did you do?',Lehmann (personal communication),note: the source may be written in colonial orthography,3,2,2,1,2,3,2,3,1,0,1,0,1,1,1,1
,11001,other sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,udii1243,udi,Lezgic,Udi,Proto-Lezgic,*-a,INESSIVE,IN (SPATIAL),CASE/ADPOSITION,-a,DATIVE,RECIPIENT (CASE),CASE/ADPOSITION,arc-e=ne kːoj-a,sit-PRF=3SG house-DAT,'s/he stays (lit. sits) at home',Maisak (personal communication),,4,2,4,3,4,4,4,4,0,0,0,0,0,0,0,0
,11002,other sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,aghu1253,agx,Lezgic,Aghul,,(-q) qaj,(-POSTESSIVE) 'possess' ('being in POSSESSION') ,'possess',LEXICAL,-qaj,COMITATIVE,COMITATIVE,CASE/ADPOSITION,gada.ji-qaj,boy.OBL-COMIT,'with the boy',Maisak 2020: 316,"the development can be paraphrased as ""in X's possession being"" > ""with X""",4,2,4,3,4,4,4,1,1,0,1,1,1,1,1,0
,11003,30 Sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,aghu1253,agx,Lezgic,Aghul,,sa,numeral 'one','one',LEXICAL,sa,(narrative) INDEFINITE ARTICLE,INDEFINITE,DEFINITENESS,me ag-u-naa sa dijarkːa-jar.i-s,this.ABS saw-PF-PRF one milkmaid-PL.OBL-DAT,'Some milkmaids saw her.',Maisak 2020: 317,,3,2,3,1,2,2,4,1,1,0,1,0,1,1,1,0
,11004,30 Sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,aghu1253,agx,Lezgic,Aghul,,ejči(n),COPULA (for CONDITIONALS),COPULA,COPULAIC,jči(n),INDEFINITE Pronoun marker,INDEFINITE,DEFINITENESS, fi.tːi-s ejči,what.OBL-DAT COP:COND(=INDEF),"'(to) somewhere, to some place'",Maisak 2020: 318,the marker derives indefinite pronouns from interrogative ones,2,2,3,2,1,2,4,1,0,0,1,1,0,1,1,0
,11005,other sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,tsak1249,tkr,Lezgic,Tsakhur,,-xe(-d),concessive marker (-gender AGREEMENT),CONCESSIVE (CONJUNCTION),CONJUNCTION,-xe-d,INDEFINITE Pronoun marker (here: gender IV),INDEFINITE,DEFINITENESS,hiǯō-xe-d,what-INDEF-IV,'something',Maisak 2020: 318,the marker derives indefinite pronouns from interrogative ones,2,2,3,3,1,4,4,1,0,0,0,0,0,0,0,0
,11006,30 Sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,lezg1247,lez,Lezgic,Lezgian,,xajit'a(꞊ni),"be, become' (.CONCESSIVE) (='also, even')",COPULA,COPULAIC,xajit'a꞊ni ,INDEFINITE Pronoun marker,INDEFINITE,DEFINITENESS,wuč xajit'a꞊ni,what INDEF=ADD,'anything',Maisak 2020: 318,the marker derives indefinite pronouns from interrogative ones,2,1,2,1,1,2,4,1,0,0,0,0,0,1,1,0
,11007,30 Sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,aghu1253,agx,Lezgic,Aghul,,kːanči꞊ra,'want' (.CONCESSIVE) (='even'),'want',LEXICAL,kːanči꞊ra,INDEFINITE Pronoun ('free choice') marker,INDEFINITE,DEFINITENESS,fi kːanči꞊ra,what INDEF=ADD,'anything',Maisak 2020: 319,the marker derives indefinite pronouns from interrogative ones,2,1,2,1,1,2,4,1,0,0,0,0,0,1,1,0
,11008,other sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,udii1243,udi,Lezgic,Udi,,(=(n)e)=sa,(=3SG)=CONDITIONAL,CONDITIONAL,MODALITY,꞊(n)esa,INDEFINITE Pronoun marker,INDEFINITE,DEFINITENESS,šu꞊nesa,who=INDEF,'someone',Maisak 2020: 319,the marker derives indefinite pronouns from interrogative ones,2,1,2,2,1,2,4,2,0,0,0,0,0,1,1,0
,11009,other sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,aghu1253,agx,Lezgic,Aghul,,=ra,"additive enclitic ('also, even')",ALSO,LEXICAL,=ra,negative Pronoun marker,"PRONOUN, NEGATION",NEGATIVE,fi꞊ra,what=ADD,'nothing',Maisak 2020: 319,the marker derives negative pronouns from interrogative ones (in combination with verbal negation),2,2,2,2,1,2,4,1,0,0,0,0,0,1,0,0
,11010,other sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,lezg1247,lez,Lezgic,Lezgian,,sa,numeral 'one','one',LEXICAL,sa ,reinforced negative Pronoun,"PRONOUN, NEGATION",NEGATIVE,sa zat'꞊ni,one thing=ADD,'nothing',Maisak 2020: 319,the marker derives negative pronouns from interrogative ones (in combination with verbal negation),2,2,3,2,1,2,4,1,0,0,1,1,0,1,1,0
,11011,30 Sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,taba1259,tab,Lezgic,Tabasaran,,pi,'say' (.PERFECTIVE PARTICIPLE),'say',LEXICAL,-pi,derivational marker for ordinal numerals,ORDINAL NUMERAL,OTHER,šubur-pi,three-ORD,'third',Maisak 2020: 320,literally šubur-pi 'third' < 'three' + '(one about which) it was said',3,2,3,3,1,4,4,1,1,0,1,1,0,1,1,0
,11012,30 Sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,arch1244,aqc,Lezgic,Archi,,-bosdub,'say' (.FUTURE/DEBITIVE PARTICIPLE),'say',LEXICAL,-bosdub,derivational marker for ordinal numerals,ORDINAL NUMERAL,OTHER,ɬeb-dosdub,three-ORD,'third',Maisak 2020: 320,,3,1,3,3,1,4,4,1,1,0,1,1,0,1,1,0
,11013,30 Sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,kryt1240,kry,Lezgic,Kryz,,liji,'say' (.IMPERFECTIVE PARTICIPLE),'say',LEXICAL,liji,derivational marker for ordinal numerals,ORDINAL NUMERAL,OTHER,šibur liji,three saying(=ORD),'third',Maisak 2020: 320,,3,1,3,1,1,2,4,1,1,0,1,0,0,1,1,0
,11014,other sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,aghu1253,agx,Lezgic,Aghul,,꞊ra,"additive enclitic ('also, even')",ALSO,LEXICAL,꞊ra,"marker for ""COLLECTIVE"" numerals",COLLECTIVE NUMERAL,OTHER,ʡu gada꞊ra qaj-ne,two boy.ABS=ADD RE:come:PF-AOR,'both boys came',Maisak 2020: 320,,3,2,3,2,1,2,4,1,0,0,1,0,0,0,0,0
,11015,30 Sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,aghu1253,agx,Lezgic,Aghul,,(a)q'as,'do','do',LEXICAL,(a)q'as,CAUSATIVE aux,CAUSATIVE,VALENCY CHANGE,baw.a gada.ji-f-as šurpa ʕut'a-s q'-u-ne,mother.ERG boy.OBL-APUD-ELAT broth.ABS eat-INF do-PF-AOR,'Mother made the boy eat the soup (e.g. by threats).',Maisak 2020: 322,the lexical verb takes the form of the infinitive,3,2,2,1,1,1,1,1,1,0,1,0,0,0,0,0
,11016,30 Sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,kryt1240,kry,Lezgic,Kryz,,vujiz,'give','give',LEXICAL,vujiz,CAUSATIVE aux,CAUSATIVE,VALENCY CHANGE,χinib-ar-ir fura-z jak ʁajn-iz vu-jiǯ,woman-PL-ERG man-DAT meat.ABS take-INF give-AOR.IV,'The women made the man buy meat.',Maisak 2020: 322,the lexical verb takes the form of the infinitive,3,2,2,1,1,1,1,1,1,0,1,0,0,0,0,0
,11017,30 Sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,tsak1249,tkr,Lezgic,Tsakhur,,haʔas,'do','do',LEXICAL,"-haʔas, -aʔas ",CAUSATIVE,CAUSATIVE,VALENCY CHANGE,sak'al-aʔ-as,come.back-CAUS-INF,'send back',Maisak 2020: 322,,3,2,3,3,1,4,2,2,1,0,1,1,0,1,1,1
,11018,30 Sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,udii1243,udi,Lezgic,Udi,Proto-Udi,*d- (?),'give','give',LEXICAL,-d- (-tː- after s),CAUSATIVE,CAUSATIVE,VALENCY CHANGE,akː-es-tː-,see-INF-CAUS-,'show' (verb stem),Maisak 2020: 322,the reconstruction of source is somewhat uncertain,3,3,3,3,1,4,4,2,1,1,1,1,0,1,1,1
,11019,30 Sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,budu1248,bdk,Lezgic,Budugh,Proto-Budugh,*ʔi- ,'do','do',LEXICAL,vowel change in stem (low back V to high front V),CAUSATIVE,CAUSATIVE,VALENCY CHANGE,(qurzar →) qürzü,(stand.up →) stand.up.CAUS,('to stand up' →) 'to make smb. stand up',Authier & Haciyev 2016: 3561,"besides the vowel change, the dropping of the INTRANSITIVE suffix -aR occurs",3,4,3,4,1,4,4,1,1,1,1,1,0,1,1,0
,11020,30 Sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,lezg1247,lez,Lezgic,Lezgian,,xun,"'become, be'",COPULA,COPULAIC,xun,ANTICAUSATIVE,ANTICAUSATIVE,VALENCY CHANGE,aq'al xun,close(tr.) become,'close (intr.)',Haspelmath 1993: 166,,3,2,3,1,1,4,2,1,1,0,1,0,0,1,1,0
,11021,30 Sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,udii1243,udi,Lezgic,Udi,,iġesown (/iʁesun/),'go','go',LEXICAL,-ec-,DECAUSATIVE (here: past tense allomorph),ANTICAUSATIVE,VALENCY CHANGE,akː-ec-,see-DECAUS-,'be seen' (verb stem),Maisak 2020: 323,the marker has several allomorphs depending on the tense/aspect,3,2,3,3,1,4,4,3,1,1,1,1,0,1,1,1
,11022,30 Sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,aghu1253,agx,Lezgic,Aghul,,(-na) e,(-PERFECTIVE CONVERB) COPULA,COPULA,COPULAIC,-ne,AORIST,PAST,TENSE,aq'-u-ne,do-PF-AOR,'did',Maisak 2020: 326,,3,2,4,3,4,4,4,1,1,0,1,1,1,1,1,0
,11023,other sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,lezg1247,lez,Lezgic,Lezgian,,-na,PERFECTIVE CONVERB,PERFECTIVE,ASPECT,-na,AORIST,PAST,TENSE,awu-na,do.PF-AOR,'did' or 'having done',Maisak 2020: 326,,3,2,4,3,4,4,4,1,0,0,1,0,1,0,1,0
,11024,30 Sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,aghu1253,agx,Lezgic,Aghul,,(-na) a ,(-PERFECTIVE CONVERB) LOCATIVE COPULA,COPULA,COPULAIC,"-naa, -naja, -na a, -na aa, -na aja",PERFECT,PERFECT (ASPECT),ASPECT,aq'-u-na a,do-PF-CONV IN.be.PRS,'has done',Maisak 2020: 326,"the locative copula originally means 'be located, be inside'",3,2,4,3,4,4,3,1,1,0,1,1,1,1,1,0
,11025,30 Sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,lezg1247,lez,Lezgic,Lezgian,,(-na) awa,(-PERFECTIVE CONVERB) LOCATIVE COPULA,COPULA,COPULAIC,-nwa,PERFECT,PERFECT (ASPECT),ASPECT,awu-nwa,do.PF-PRF,'has done',Maisak 2020: 326,"the locative copula originally means 'be located, be inside'",3,2,4,3,4,4,3,1,1,1,1,1,1,1,1,0
,11026,30 Sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,kryt1240,kry,Lezgic,Kryz,,(-ra) ʕaǯa,(-Manner CONVERB) LOCATIVE COPULA,COPULA,COPULAIC,-ra ʕaǯa,PROGRESSIVE,PROGRESSIVE,ASPECT,ik-re ki sa-b buʔu aǯdaha ʕašxva-ra ʕaǯu,look-PRS PTCL one-F large dragon.ABS.F F.arrive-MNR be.in.PRS.F,'He sees that a big dragon is approaching (him).',Maisak 2020: 327,"the locative copula originally means 'be located, be inside'",3,1,3,1,3,3,2,1,1,0,1,0,1,1,0,0
,11027,other sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,udii1243,udi,Lezgic,Udi,,-es(-a),INFINITIVE (-DATIVE/LOCATIVE),INFINITIVE,WORD CLASS CHANGE,-(e)sa,PRESENT tense,PRESENT,TENSE,uk-sa,eat-PRS,"'eats, is eating'",Maisak 2020: 327,the source (dative of the infinitive) probably expressed locational meaning ('be in doing'),3,2,4,3,4,4,4,2,0,0,1,1,1,1,0,0
,11028,30 Sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,rutu1240,rut,Lezgic,Rutul,,(-s) i,(-INFINITIVE) COPULA,COPULA,COPULAIC,-si,FUTURE,FUTURE,TENSE,ul-es-i,eat-INF-COP,'will eat',Maisak 2020: 327,,3,2,4,3,4,4,3,1,1,0,1,1,1,1,1,0
,11029,30 Sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,tsak1249,tkr,Lezgic,Tsakhur,,(-s) wo-d,(-INFINITIVE) COPULA (-gender AGREEMENT),COPULA,COPULAIC,-s꞊od,OBLIGATION (here: gender IV),D-NECESSITY,MODALITY,ez-as꞊o-d,plow-INF=COP-IV,'is going to plough / has to plough',Maisak 2020: 327,Target Meaning also: PROSPECTIVE MODALITY,3,2,4,2,1,3,3,1,1,0,1,1,0,1,1,0
,11030,30 Sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,kryt1240,kry,Lezgic,Kryz,,(-i) ja,(-IMPERFECTIVE participle) COPULA,COPULA,COPULAIC,-ija,FUTURE,FUTURE,TENSE,kurac'i-ja,slaughter-FUT,'will slaughter',Maisak 2020: 327,,3,2,4,3,4,4,3,1,1,0,1,1,1,1,1,0
,11031,other sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,udii1243,udi,Lezgic,Udi,,-al(=e),NOMINALIZER (deriving nomina agentis) (= subject AGREEMENT),NOMINALIZER,WORD CLASS CHANGE,-al=e,FUTURE (here: 3SG),FUTURE,TENSE,cam-kː-al=e,write-LV-FUT=3SG,'s/he'll write',Maisak (personal communication),,3,2,4,3,4,4,4,3,0,0,1,0,1,1,0,1
,11032,30 Sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,aghu1253,agx,Lezgic,Aghul,,(-s) ij,(-INFINITIVE) COPULA (.PAST),COPULA,COPULAIC,-sij,IRREALIS,IRREALIS,MODALITY,aq'a-s-ij,do-INF-COP:PST,'would have done',Maisak 2020: 328,"structurally, the form is a ""future in the past""",3,2,4,3,4,4,4,1,1,0,1,1,1,1,1,0
,11033,other sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,lezg1247,lez,Lezgic,Lezgian,,(-z) ama,"(-IMPERFECTIVE CONVERB) 'remain, stay'",'remain',LEXICAL,-zma,CONTINUATIVE PRESENT,DURATIVE,ASPECT,raχa-zma,talk-PRS.CONT,'is still talking',Maisak 2020: 329,,3,2,4,3,4,4,4,1,1,1,1,1,1,1,1,0
,11034,30 Sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,udii1243,udi,Lezgic,Udi,,baksun,"'become, be'",COPULA,COPULAIC,baksun,internal + external POSSIBILITY aux,E-POSSIBILITY,MODALITY,aris laj-es te=ne bak-sa,Aris.ABS climb-INF NEG=3SG be-PRS,'Aris cannot climb (this tree).',Maisak (personal communication),the lexical verb takes the form of the infinitive,3,1,2,1,1,1,2,1,1,0,1,0,0,0,1,0
,11035,30 Sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,udii1243,udi,Lezgic,Udi,,ek(-i),'come' (-IMP),'come',LEXICAL,ek-i,reinforced HORTATIVE,HORTATIVE,MODALITY,ek-i qːohum bak-en,come-IMP relative.ABS become-HORT,"'{You have a daughter, I have a son.} 'Let's become relatives!'",Maisak 2020: 330,the hortative meaning can be also expressed by the verb form without the preposed function word,3,1,3,1,2,3,3,1,1,0,1,0,1,1,1,0
,11036,30 Sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,rutu1240,rut,Lezgic,Rutul,,jɨq'(-a),'come' (-IMP),'come',LEXICAL,jɨq'a,HORTATIVE,HORTATIVE,MODALITY,j-ɨq'-a si‹ǯ›ig-as!,IV-come-IMP <NEG>let-INF,'Let's not allow!',Maisak 2020: 331,,3,1,3,1,2,3,3,1,1,0,1,0,1,1,1,0
,11037,other sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,arch1244,aqc,Lezgic,Archi,,χos,"'find (accidentally), be found'",'find',LEXICAL,χos,PROBABILITY (PRESUMPTIVE) aux,E-POSSIBILITY,MODALITY,to‹w›mu ručka-tːu šːetːe-li χo-qi,<I>that.ERG pen-PL.ABS buy.PF-CONV IV.find.PF-FUT.POT,'He has probably bought pens.',Maisak 2020: 331,,3,2,3,1,1,3,3,1,1,0,1,0,0,1,1,0
,11038,30 Sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,lezg1247,lez,Lezgic,Lezgian,,luhuda,'say' (.PRESENT HABITUAL: 'they say'),'say',LEXICAL,-lda,hearsay EVIDENTIALITY,"EVIDENTIAL, REPORTED ",EVIDENTIAL,qːe sobranie že-da-lda,today meeting.ABS be-FUT=REP,'They say that there will be a meeting today.',Maisak (personal communication),,3,2,3,3,1,4,4,1,1,1,1,1,0,1,1,0
,11039,30 Sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,aghu1253,agx,Lezgic,Aghul,,"ʁaja, ʁaje ",'say' (.PRESENT tense or PRESENT HABITUAL: 'they say'),'say',LEXICAL,-ʁaj,hearsay EVIDENTIALITY,"EVIDENTIAL, REPORTED ",EVIDENTIAL,rukː-a-j-e꞊ʁaj,slaughter-IPF-CONV-COP=REP,"'they slaughter (a sheep), they say'",Maisak (personal communication),,3,2,3,3,1,4,4,1,1,1,1,1,0,1,1,0
,11040,30 Sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,arch1244,aqc,Lezgic,Archi,,akː-,'see' (preceded by an indirect question),'see',LEXICAL,-kː-,VERIFICATIVE,VERIFICATIVE,"VERBAL CATEGORIES, OTHER",to‹w›mu baˁk' bu-ʟ'u-r-kːu-qi zari,<I>that.ERG ram.ABS III-slaughter.PF-Q-VERIF-POT.FUT I.ERG,'I will check whether he slaughtered a ram.',Maisak 2020: 333,,3,3,3,3,1,4,4,1,1,1,1,1,0,1,1,0
,11041,30 Sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,aghu1253,agx,Lezgic,Aghul,,(-či) agʷ-,(-CONDITIONAL) 'see','see',LEXICAL,"-čug-, -čuk'-, -čuq'-",VERIFICATIVE,VERIFICATIVE,"VERBAL CATEGORIES, OTHER",gi ʕut'u-naj-čuk',DEM.ERG eat.PF-PRF-VERIF.IMP,'Check whether he has eaten.',Maisak 2020: 334,,3,2,3,3,1,4,4,1,1,1,1,1,0,1,1,0
,11042,30 Sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,lezg1247,lez,Lezgic,Lezgian,,(-t'a) akːʷ-,(-CONDITIONAL) 'see','see',LEXICAL,(-t'a) akːʷ-,VERIFICATIVE,VERIFICATIVE,"VERBAL CATEGORIES, OTHER",am jak rugu-nwa-t'a-kːʷa-z fe-na,DEM meat boil-PRF-COND-see/VERIF-INF go-AOR,'He went to check whether the meat was cooked',Maisak 2020: 335,,3,2,3,3,1,4,2,1,1,0,1,1,0,1,1,0
,11043,other sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,taba1259,tab,Lezgic,Tabasaran,,ʁ-,orientational prefix ('up'),'up',"VERBAL CATEGORIES, OTHER",ʁ-,PERFECTIVE prefix,PERFECTIVE,ASPECT,ʁ-ap'-nu,PF-see-AOR,'did',Maisak 2020: 337,,3,3,4,3,4,4,4,3,0,0,1,1,1,1,0,1
,11044,other sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,lezg1247,lez,Lezgic,Lezgian,,"q(i)-, χ(u)-, -χ-",local prefix (POSTESSIVE),BEHIND,"VERBAL CATEGORIES, OTHER","q(i)-, χ(u)-, -χ-",REPETITIVE,ITERATIVE,ASPECT,q-lahun,RE-say.MSD,'say again',Maisak 2020: 337,,3,3,3,3,1,4,4,4,0,0,1,1,0,1,0,1
,11045,other sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,aghu1253,agx,Lezgic,Aghul,,q-,local prefix (POSTESSIVE),BEHIND,CASE/ADPOSITION,"q-, qa-, qu-, qi",REPETITIVE,ITERATIVE,ASPECT,q-aq'a-s,RE-do-INF,'do again',Maisak 2020: 338,,3,3,3,3,1,4,4,4,0,0,1,1,0,1,0,1
,11046,other sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,lezg1247,lez,Lezgic,Lezgian,Proto-Lezgic,*-s:,DATIVE,RECIPIENT (CASE),CASE/ADPOSITION,-z,INFINITIVE,INFINITIVE,WORD CLASS CHANGE,iji-z,do-INF,'to do',Maisak (personal communication),,4,3,4,3,4,4,4,1,0,0,0,0,0,0,0,0
,11047,other sources,Handbook,Maisak,Eurasia (excl. SEA),Eurasia,Nakh-Daghestanian,aghu1253,agx,Lezgic,Aghul,,gah,'time' (in OBLIQUE case),'time',LEXICAL,"-guna, -gana, -guni",general TEMPORAL suffix ('converb'),SUBORDINATOR,CONJUNCTION,aq'-u-guna,do-PF-TEMP,'when (someone) did',Maisak 2020: 339,,3,2,4,3,1,4,4,1,1,0,1,1,0,1,1,0
