ID,Construction_ID,Parameter_ID,Code_ID,Value,Source,Comment,Example_IDs
589-value-paradigmaticity,589,value-paradigmaticity,value-paradigmaticity-2,2 minor (closed) word class,,,
589-value-bondedness,589,value-bondedness,value-bondedness-1,1 lexical root or free morph,,,
589-value-paradigmatic-variability,589,value-paradigmatic-variability,value-paradigmatic-variability-1,1 freedom of ocurrence,,,
589-value-syntagmatic-variability,589,value-syntagmatic-variability,value-syntagmatic-variability-2,2 more constrained position,,,
589-value-decategorization,589,value-decategorization,value-decategorization-4,4 total decategorization,,,
589-value-allomorphy,589,value-allomorphy,value-allomorphy-1,1 no allomorphy,,,
589-change-semantic-integrity,589,change-semantic-integrity,change-semantic-integrity-0,0 no,,,
589-change-phonetic-reduction,589,change-phonetic-reduction,change-phonetic-reduction-0,0 no,,,
589-change-paradigmaticity,589,change-paradigmaticity,change-paradigmaticity-0,0 no,,,
589-change-bondedness,589,change-bondedness,change-bondedness-0,0 no,,,
589-change-paradigmatic-variability,589,change-paradigmatic-variability,change-paradigmatic-variability-0,0 no,,,
589-change-syntagmatic-variability,589,change-syntagmatic-variability,change-syntagmatic-variability-0,0 no,,,
589-change-decategorization,589,change-decategorization,change-decategorization-0,0 no,,,
589-change-allomorphy,589,change-allomorphy,change-allomorphy-0,0 no,,,
590-target-meaning-type,590,target-meaning-type,target-meaning-type-other,OTHER,,,
590-source,590,source,,ALTERNATIVE QUESTION marker ('or'),,fó,18065-fo-fo-squestion
590-value-semantic-integrity,590,value-semantic-integrity,value-semantic-integrity-3,3 abstract relational meaning,,,
590-value-phonetic-reduction,590,value-phonetic-reduction,value-phonetic-reduction-2,2 monosyllabic forms,,,
590-value-paradigmaticity,590,value-paradigmaticity,value-paradigmaticity-2,2 minor (closed) word class,,,
590-value-bondedness,590,value-bondedness,value-bondedness-1,1 lexical root or free morph,,,
590-value-paradigmatic-variability,590,value-paradigmatic-variability,value-paradigmatic-variability-1,1 freedom of ocurrence,,,
590-value-syntagmatic-variability,590,value-syntagmatic-variability,value-syntagmatic-variability-2,2 more constrained position,,,
590-value-decategorization,590,value-decategorization,value-decategorization-1,1 no change in categorial properties,,,
590-value-allomorphy,590,value-allomorphy,value-allomorphy-1,1 no allomorphy,,,
590-change-semantic-integrity,590,change-semantic-integrity,change-semantic-integrity-0,0 no,,,
590-change-phonetic-reduction,590,change-phonetic-reduction,change-phonetic-reduction-0,0 no,,,
590-change-paradigmaticity,590,change-paradigmaticity,change-paradigmaticity-0,0 no,,,
590-change-bondedness,590,change-bondedness,change-bondedness-0,0 no,,,
590-change-paradigmatic-variability,590,change-paradigmatic-variability,change-paradigmatic-variability-0,0 no,,,
590-change-syntagmatic-variability,590,change-syntagmatic-variability,change-syntagmatic-variability-0,0 no,,,
590-change-decategorization,590,change-decategorization,change-decategorization-0,0 no,,,
590-change-allomorphy,590,change-allomorphy,change-allomorphy-0,0 no,,,
591-target-meaning-type,591,target-meaning-type,target-meaning-type-conjunction,CONJUNCTION,,,
591-source,591,source,,'say',,ko,18066-ko-ko-purposeconjunction
591-value-semantic-integrity,591,value-semantic-integrity,value-semantic-integrity-3,3 abstract relational meaning,,,
591-value-phonetic-reduction,591,value-phonetic-reduction,value-phonetic-reduction-2,2 monosyllabic forms,,,
591-value-paradigmaticity,591,value-paradigmaticity,value-paradigmaticity-2,2 minor (closed) word class,,,
591-value-bondedness,591,value-bondedness,value-bondedness-1,1 lexical root or free morph,,,
591-value-paradigmatic-variability,591,value-paradigmatic-variability,value-paradigmatic-variability-1,1 freedom of ocurrence,,,
591-value-syntagmatic-variability,591,value-syntagmatic-variability,value-syntagmatic-variability-2,2 more constrained position,,,
591-value-decategorization,591,value-decategorization,value-decategorization-1,1 no change in categorial properties,,,
591-value-allomorphy,591,value-allomorphy,value-allomorphy-1,1 no allomorphy,,,
591-change-semantic-integrity,591,change-semantic-integrity,change-semantic-integrity-1,1 yes,,,
591-change-phonetic-reduction,591,change-phonetic-reduction,change-phonetic-reduction-0,0 no,,,
591-change-paradigmaticity,591,change-paradigmaticity,change-paradigmaticity-1,1 yes,,,
591-change-bondedness,591,change-bondedness,change-bondedness-0,0 no,,,
591-change-paradigmatic-variability,591,change-paradigmatic-variability,change-paradigmatic-variability-0,0 no,,,
591-change-syntagmatic-variability,591,change-syntagmatic-variability,change-syntagmatic-variability-1,1 yes,,,
591-change-decategorization,591,change-decategorization,change-decategorization-0,0 no,,,
591-change-allomorphy,591,change-allomorphy,change-allomorphy-0,0 no,,,
592-target-meaning-type,592,target-meaning-type,target-meaning-type-verbaldeixis,VERBAL DEIXIS,,,
592-source,592,source,,'come',,nǎa jǎŋ,18078-naaja-na-venitive
592-value-semantic-integrity,592,value-semantic-integrity,value-semantic-integrity-2,2 abstract denotational meaning,,,
592-value-phonetic-reduction,592,value-phonetic-reduction,value-phonetic-reduction-2,2 monosyllabic forms,,,
592-value-paradigmaticity,592,value-paradigmaticity,value-paradigmaticity-3,3 not fully paradigmatic,,,
592-value-bondedness,592,value-bondedness,value-bondedness-1,1 lexical root or free morph,,,
592-value-paradigmatic-variability,592,value-paradigmatic-variability,value-paradigmatic-variability-1,1 freedom of ocurrence,,,
592-value-syntagmatic-variability,592,value-syntagmatic-variability,value-syntagmatic-variability-3,3 intransparent position,,,
592-value-decategorization,592,value-decategorization,value-decategorization-4,4 total decategorization,,,
592-value-allomorphy,592,value-allomorphy,value-allomorphy-1,1 no allomorphy,,,
592-change-semantic-integrity,592,change-semantic-integrity,change-semantic-integrity-1,1 yes,,,
592-change-phonetic-reduction,592,change-phonetic-reduction,change-phonetic-reduction-1,1 yes,,,
592-change-paradigmaticity,592,change-paradigmaticity,change-paradigmaticity-1,1 yes,,,
592-change-bondedness,592,change-bondedness,change-bondedness-0,0 no,,,
592-change-paradigmatic-variability,592,change-paradigmatic-variability,change-paradigmatic-variability-0,0 no,,,
592-change-syntagmatic-variability,592,change-syntagmatic-variability,change-syntagmatic-variability-1,1 yes,,,
592-change-decategorization,592,change-decategorization,change-decategorization-1,1 yes,,,
592-change-allomorphy,592,change-allomorphy,change-allomorphy-0,0 no,,,
593-target-meaning-type,593,target-meaning-type,target-meaning-type-possession,POSSESSION,,,
593-source,593,source,,'get',,sòtó,18080-soto-soto-hpossessive
593-value-semantic-integrity,593,value-semantic-integrity,value-semantic-integrity-2,2 abstract denotational meaning,,,
593-value-phonetic-reduction,593,value-phonetic-reduction,value-phonetic-reduction-1,1 two or more syllables,,,
593-value-paradigmaticity,593,value-paradigmaticity,value-paradigmaticity-1,1 major (open) word class,,,
593-value-bondedness,593,value-bondedness,value-bondedness-1,1 lexical root or free morph,,,
593-value-paradigmatic-variability,593,value-paradigmatic-variability,value-paradigmatic-variability-1,1 freedom of ocurrence,,,
593-value-syntagmatic-variability,593,value-syntagmatic-variability,value-syntagmatic-variability-1,1 free word order,,,
593-value-decategorization,593,value-decategorization,value-decategorization-1,1 no change in categorial properties,,,
593-value-allomorphy,593,value-allomorphy,value-allomorphy-1,1 no allomorphy,,,
593-change-semantic-integrity,593,change-semantic-integrity,change-semantic-integrity-1,1 yes,,,
593-change-phonetic-reduction,593,change-phonetic-reduction,change-phonetic-reduction-0,0 no,,,
593-change-paradigmaticity,593,change-paradigmaticity,change-paradigmaticity-0,0 no,,,
593-change-bondedness,593,change-bondedness,change-bondedness-0,0 no,,,
593-change-paradigmatic-variability,593,change-paradigmatic-variability,change-paradigmatic-variability-0,0 no,,,
593-change-syntagmatic-variability,593,change-syntagmatic-variability,change-syntagmatic-variability-0,0 no,,,
593-change-decategorization,593,change-decategorization,change-decategorization-0,0 no,,,
593-change-allomorphy,593,change-allomorphy,change-allomorphy-0,0 no,,,
594-target-meaning-type,594,target-meaning-type,target-meaning-type-modality,MODALITY,,,
594-source,594,source,,'love',,làfí,18083-lafi-lafi-bnecessity
594-value-semantic-integrity,594,value-semantic-integrity,value-semantic-integrity-3,3 abstract relational meaning,,,
594-value-phonetic-reduction,594,value-phonetic-reduction,value-phonetic-reduction-1,1 two or more syllables,,,
594-value-paradigmaticity,594,value-paradigmaticity,value-paradigmaticity-2,2 minor (closed) word class,,,
594-value-bondedness,594,value-bondedness,value-bondedness-1,1 lexical root or free morph,,,
594-value-paradigmatic-variability,594,value-paradigmatic-variability,value-paradigmatic-variability-1,1 freedom of ocurrence,,,
594-value-syntagmatic-variability,594,value-syntagmatic-variability,value-syntagmatic-variability-1,1 free word order,,,
594-value-decategorization,594,value-decategorization,value-decategorization-1,1 no change in categorial properties,,,
594-value-allomorphy,594,value-allomorphy,value-allomorphy-1,1 no allomorphy,,,
594-change-semantic-integrity,594,change-semantic-integrity,change-semantic-integrity-1,1 yes,,,
594-change-phonetic-reduction,594,change-phonetic-reduction,change-phonetic-reduction-0,0 no,,,
594-change-paradigmaticity,594,change-paradigmaticity,change-paradigmaticity-1,1 yes,,,
594-change-bondedness,594,change-bondedness,change-bondedness-0,0 no,,,
594-change-paradigmatic-variability,594,change-paradigmatic-variability,change-paradigmatic-variability-0,0 no,,,
594-change-syntagmatic-variability,594,change-syntagmatic-variability,change-syntagmatic-variability-0,0 no,,,
594-change-decategorization,594,change-decategorization,change-decategorization-0,0 no,,,
594-change-allomorphy,594,change-allomorphy,change-allomorphy-0,0 no,,,
595-target-meaning-type,595,target-meaning-type,target-meaning-type-aspect,ASPECT,,,
595-source,595,source,,'love',,làfí,18084-lafi-lafi-proximativeaspect
595-value-semantic-integrity,595,value-semantic-integrity,value-semantic-integrity-3,3 abstract relational meaning,,,
595-value-phonetic-reduction,595,value-phonetic-reduction,value-phonetic-reduction-1,1 two or more syllables,,,
595-value-paradigmaticity,595,value-paradigmaticity,value-paradigmaticity-2,2 minor (closed) word class,,,
595-value-bondedness,595,value-bondedness,value-bondedness-1,1 lexical root or free morph,,,
595-value-paradigmatic-variability,595,value-paradigmatic-variability,value-paradigmatic-variability-1,1 freedom of ocurrence,,,
595-value-syntagmatic-variability,595,value-syntagmatic-variability,value-syntagmatic-variability-1,1 free word order,,,
595-value-decategorization,595,value-decategorization,value-decategorization-1,1 no change in categorial properties,,,
595-value-allomorphy,595,value-allomorphy,value-allomorphy-1,1 no allomorphy,,,
595-change-semantic-integrity,595,change-semantic-integrity,change-semantic-integrity-1,1 yes,,,
595-change-phonetic-reduction,595,change-phonetic-reduction,change-phonetic-reduction-0,0 no,,,
595-change-paradigmaticity,595,change-paradigmaticity,change-paradigmaticity-1,1 yes,,,
595-change-bondedness,595,change-bondedness,change-bondedness-0,0 no,,,
595-change-paradigmatic-variability,595,change-paradigmatic-variability,change-paradigmatic-variability-0,0 no,,,
595-change-syntagmatic-variability,595,change-syntagmatic-variability,change-syntagmatic-variability-0,0 no,,,
595-change-decategorization,595,change-decategorization,change-decategorization-0,0 no,,,
595-change-allomorphy,595,change-allomorphy,change-allomorphy-0,0 no,,,
596-target-meaning-type,596,target-meaning-type,target-meaning-type-aspect,ASPECT,,,
596-source,596,source,,'finish' (-COMPLETIVE),,bán(-tá),18032-banta-barabada-perfectaspect
596-value-semantic-integrity,596,value-semantic-integrity,value-semantic-integrity-3,3 abstract relational meaning,,,
596-value-phonetic-reduction,596,value-phonetic-reduction,value-phonetic-reduction-1,1 two or more syllables,,,
596-value-paradigmaticity,596,value-paradigmaticity,value-paradigmaticity-4,4 a small and homogeneous paradigm,,,
596-value-bondedness,596,value-bondedness,value-bondedness-1,1 lexical root or free morph,,,
596-value-paradigmatic-variability,596,value-paradigmatic-variability,value-paradigmatic-variability-4,4 general obligatoriness,,,
596-value-syntagmatic-variability,596,value-syntagmatic-variability,value-syntagmatic-variability-3,3 intransparent position,,,
596-value-decategorization,596,value-decategorization,value-decategorization-4,4 total decategorization,,,
596-value-allomorphy,596,value-allomorphy,value-allomorphy-1,1 no allomorphy,,,
596-change-semantic-integrity,596,change-semantic-integrity,change-semantic-integrity-1,1 yes,,,
596-change-phonetic-reduction,596,change-phonetic-reduction,change-phonetic-reduction-0,0 no,,,
596-change-paradigmaticity,596,change-paradigmaticity,change-paradigmaticity-1,1 yes,,,
596-change-bondedness,596,change-bondedness,change-bondedness-0,0 no,,,
596-change-paradigmatic-variability,596,change-paradigmatic-variability,change-paradigmatic-variability-1,1 yes,,,
596-change-syntagmatic-variability,596,change-syntagmatic-variability,change-syntagmatic-variability-1,1 yes,,,
596-change-decategorization,596,change-decategorization,change-decategorization-1,1 yes,,,
596-change-allomorphy,596,change-allomorphy,change-allomorphy-0,0 no,,,
597-target-meaning-type,597,target-meaning-type,target-meaning-type-aspect,ASPECT,,,
597-source,597,source,,'finish' (-COMPLETIVE),,*bán (*-tá),18079-banta-barabada-completive
597-value-semantic-integrity,597,value-semantic-integrity,value-semantic-integrity-3,3 abstract relational meaning,,,
597-value-phonetic-reduction,597,value-phonetic-reduction,value-phonetic-reduction-1,1 two or more syllables,,,
