ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Source,Source_comment
7012-lo-lo-perfective,mian,imen=o ule-l-ûb'-e-s-ib=ta,imen=o	ule-l-ûb'-e-s-ib=ta,taro=PL.N1	pull.out-PFV-give.PFV-PL.AN.R-DS.SEQ-2/3PL.AN.SBJ=MED,they pulled out taro tubers for them,,,,,Fedden (personal communication)
7013-bio-bio-past,mian,né un-Ø-i-bio=be,né	un-Ø-i-bio=be,I	go.PFV-REAL-1SG.SBJ-NHESTPST-DECL,I went,,,,,Fedden (personal communication)
7014-kebdimobi-dimobi-hpossessive,mian,kéb dim=o fǔt=e bi=a?,kéb	dim=o	fǔt=e	bi=a?,2SG.M.POSS	on=ART	tobacco=SG.N1	exist.IPFV.3SG.N1.SBJ=PQ,Do you have tobacco? (Lit. Is the tobacco on you?),,,,bisang_24_2020[1025],
7015-daang-daang-behind,mian,as=e dǎang=daa,as=e	dǎang=daa,tree=ART	behind=LOC,behind a/the tree,,,,,Fedden (personal communication)
7016-ele-e-personalpronoun,mian,é yé fu-bi-s-e=be,é	yé	fu-bi-s-e=be,3SG.M	there	cook-CONT-RPST-3SG.M.SBJ=DECL,He was cooking there.,,,,bisang_24_2020[1019],
7017-naka-naka-male,mian,naka tén,naka	tén,male	child,boy,,,,,Fedden (personal communication)
7018-unang-unang-female,mian,unang tén,unang	tén,female	child,girl,,,,,Fedden (personal communication)
7019-ge-ge-quotative,mian,ge baa-ˆt-ne-n-e=be,ge	baa-ˆt-ne-n-e=be,SAY	say.PFV-BEN-1SG.R-REAL-3SG.M.SBJ=DECL,[...] he said to me.,,,,,Fedden (personal communication)
23023-ku-ku-complementizer,middlepersian,u-mān kāmag kū ōy ō dar ī amā frēst-ēh,u-mān	kāmag	kū	ōy	ō	dar	ī	amā	frēst-ēh,and=we.OBL	wish	SUB	s/he	to	court	EZ	we	send.PRS-2SG,And it is our wish that you send him to our court.,,,,ohl_performanzbasierte_2006[148],
23054-kam-kam-future,middlepersian,ka=m kāmist namāz burdan,ka=m	kāmist	namāz	burdan,when=I.OBL	wantPST	praise	carry.INF,as I was about to carry out the praise,,,,Korn2017,
6001-okona-okona-plural,mohawk,khei-atere'=okon'a,khei-atere'=okon'a,1sg>3-have.as.grandchild=pl,I have them as grandchild,,,,bisang_22_2020[947],
6002-kaowanen-kowa-augmentative,mohawk,ka-tsi'nonht-ak-s=kó:wa,ka-tsi'nonht-ak-s=kó:wa,NEUTER.AGT-bug-eat-HAB=AUG,it eats bugs = monkey;  it-eats-bugs-big = gorilla,,,,bisang_22_2020[948],
6004-ne-nen-definite,mohawk,na'tathón:ne' ne ronón:kwe …,na'tathón:ne'	ne	ronón:kwe	…,they_came_back	the_aforementioned	male_persons	…,the men came back . . .,,,,bisang_22_2020[952],
6005-at-at-passive,mohawk,wa'-k-at-konhs-ohar-e',wa'-k-at-konhs-ohar-e',FACTUAL-1SG.AGT-REFL-face-wash-PFV,I face-washed myself = I washed my face.,,,,bisang_22_2020[956],
6006-awi-awi-benefactive,mohawk,khe-natahren-á:wi-hs,khe-natahren-á:wi-hs,1sg>3-visit-BEN.APPL-HAB,I visit her,,,,bisang_22_2020[957],
6007-ni-ni-benefactive,mohawk,She-ri'wanontón:-ni-',She-ri'wanontón:-ni-',2sg>3-ask-BEN.APPL-ST,You've asked/are asking her,,,,bisang_22_2020[957],
6008-hst-hst-applicative,mohawk,ts-i'tsion-hst,ts-i'tsion-hst,2SG.AGT.IMPER-be.dirty-CAUS,Get it dirty!,,,,bisang_22_2020[961],
6010-akon-akon-locative,mohawk,sareka o-hronhw-akon i-a'-onkeni-ia't-en-'-en,sareka	o-hronhw-akon	i-a'-onkeni-ia't-en-'-en,almost	NEUTER-ditch-be.in	TRANSLOC-FACTUAL-1PL.PAT-body-lie-INCH-ST,We almost fell into the ditch.,,,,bisang_22_2020[965],
6011-akon-akon-nominalizer,mohawk,ne: ki'=k n=i:' ka-nat-a-kon ni-k-ienteri,ne:	ki'=k	n=i:'	ka-nat-a-kon	ni-k-ienteri,it.is	in.fact=only	the=1	NEUTER-town-LINKER-be.in	PRT-1SG.AGT-know,I myself just know the village.,,,,bisang_22_2020[968],
6012-kweni-kweni-pipossibility,mohawk,A:kkwé:ni' ahsontakwé:kon a:khthá:ren'.,A:kkwé:ni'	ahsontakwé:kon	a:khthá:ren'.,I_would_be_able	all_night	I_would_talk,I could talk all night long.,,,,bisang_22_2020[970],
6013-ne-ne-complementizer,mohawk,ne akwekon onkwe=honwe aa-iakwa-ate-wenn-ont-a-hkw-e',ne	akwekon	onkwe=honwe	aa-iakwa-ate-wenn-ont-a-hkw-e',the	all	person=real	IRR-1PL.EXC.AGT-MID-word-insert-LK-INS-PFV,[we try] to speak only Mohawk,,,,bisang_22_2020[972],
6014-hkw-hkw-applicative,mohawk,Ke-r-ahkw-ha',Ke-r-ahkw-ha',1SG.AGT-insert-INS.APPL-HAB,I put things in with it = I use it as a container.,,,,,Mithun (personal communication)
6015-en-iaken-evidentialreported,mohawk,wa-h-onnis-e-' iak-en-' ka-nat-a-kon rati-i'teront-ahkwe' ka-ieri ni-hati-i ron-onkwe,wa-h-onnis-e-'	iak-en-'	ka-nat-a-kon	rati-i'teront-ahkwe'	ka-ieri	ni-hati-i	ron-onkwe,FACTUAL-NEUTER-be.a.long.time-EP-PFVF	I.PAT-say-ST	NEUTER-town-EP-be.in	M.PL.AGT-dwell-PAST.HAB	N-be.right	PRT-M.PL-amount	M.PL.AGT-person,"Long ago, they say, in this town there lived four men.",,,,,Mithun (personal communication)
24002-ondae-ondae-plural,mori,ondae i Tansumawi,ondae	i	Tansumawi,3P	HON	Tansumawi,Tansumawi and those of his,,,,bisang_25_2020[1049],
9006-e-ea-negation,nanai,Gad-a-se-mbi,Gad-a-se-mbi,take-NEG-AOR-1SG,I didn't take,,,,bisang_8_2020[418],
9009-sal-salsel-plural,nanai,hoton-sal,hoton-sal,town-PL,towns,,,,bisang_8_2020[401],
9020-unmimari-jam-quotative,nanai,baogo-o-ri=am,baogo-o-ri=am,find-PASS-PRES.PART=QUOT,(he/she) reportedly is found,,,,bisang_8_2020[417],
10016-lopen-lo-future,negerhollands,Morək mi lō lō.,Morək	mi	lō	lō.,tomorrow	1SG	FUT	go,Tomorrow I will go.,,,,bisang_27_2020[1113],
10030-acabar-ka-completive,negerhollands,Nu di fulək sini fa Meriki kā kō kōp di plek.,Nu	di	fulək	sini	fa	Meriki	kā	kō	kōp	di	plek.,now	DET	people	3PL	from	America	COMPL	come	buy	DET	place,Now the people from America have come and bought the place.,,,,,Michaelis & Haspelmath (personal communication)
23001-radi-ra-patientcase,newpersian,raft-am ke ān ketāb=rā be-xar-am.,raft-am	ke	ān	ketāb=rā	be-xar-am.,go.PST-1SG	SUB	DEM	book=FOC	SBJV-buy.PRS-1SG,I went / left (in order) to buy that book.,,,,,Korn (personal communication)
23002-radi-ra-focus,newpersian,Ali=rā,Ali=rā,Ali=FOC,with regard to Ali,,,,,Korn (personal communication)
23005-iyawa-ha-plural,newpersian,gol-hā,gol-hā,flower-PL,the flowers,,,,,Korn (personal communication)
23008-ya-e-linker,newpersian,gol=e Ali,gol=e	Ali,flower=EZ	Ali,Ali's flower,,,,,Korn (personal communication)
23012-hame-mi-present,newpersian,mi-rav-am,mi-rav-am,PRS-go.PRS-1SG,I go / am going,,,,,Korn (personal communication)
23013-bai-be-subjunctive,newpersian,be-rav-am,be-rav-am,SBJV-go.PRS-1SG,I should go,,,,,Korn (personal communication)
23016-dar-dar-hpossessive,newpersian,Ali do doxtar dār-ad,Ali	do	doxtar	dār-ad,Ali	two	girl	have.PRS-3SG,Ali has two daughters,,,,,Korn (personal communication)
23027-tanu-tan-intensifier,newpersian,xīš-tan,xīš-tan,self-REFL,oneself,,,,,Korn (personal communication)
23047-raw-rav-proximativeaspect,newpersian,mī-rav-ad be-šav-ad,mī-rav-ad	be-šav-ad,PRS-go-3SG	SBJV-become-3SG,will be/become,,,,rafiei_prospectivity_2017[255],
23049-syaw-sod-passive,newpersian,penhān šodan,penhān	šodan,hiding	go/become,to hide (itr.),,,,bisang_10_2020[473],
23066-xwaz-xwah-future,newpersian,xwāh-am raft,xwāh-am	raft,want.PRS-1SG	go.PST,I will go,,,,bisang_10_2020[483],
23067-xwaz-xwah-proximativeaspect,newpersian,mī-xwāh-ad biy-oft-ad,mī-xwāh-ad	biy-oft-ad,PRS-want-3SG	SBJB-fall-3SG,is about to fall,,,,rafiei_prospectivity_2017[254],
23069-jan-zan-female,newpersian,X=e zan,X=e	zan,X=EZ	woman,a female X,,,,,Korn (personal communication)
23046-raw-raw-progressive,newpersianafghan,zad-a mē-raw-am,zad-a	mē-raw-am,hit-PRF	PRS-go-1SG,I am hitting,,,,jeremias_genesis_1993[103],
1011-rqurqa-rura-perfective,northjuninquechua,papa qura-q-ra aywa-ru-šaq,papa	qura-q-ra	aywa-ru-šaq,potato	weed-AGENT-INCOMPL	go-PERF-1SUBJ.FUT,I will still have to go and weed the potatoes.,,,,bisang_23_2020[979],
1012-ukhu-yku-intensive,northjuninquechua,ana-yu-ru-n  /  punu-yu-šaq,ana-yu-ru-n	/	punu-yu-šaq,look-INWARD-PERF-3SUBJ	/	sleep-SPEC.ATT-1SUBJ.FUT,he has looked inside /  I shall sleep for a while,,,,,Adelaar (personal communication)
12004-yiburu-yiburu-untilcaseconjunction,nyigina,wakalman dalaw yi-m-barnji-na-da kunbulu-yibur,wakalman	dalaw	yi-m-barnji-na-da	kunbulu-yibur,blow.to.head	cut	3MIN.NOM-EN-exchange-PST-HAB	blood-RES,He used to hack himself around the head until he bled.,,,,bisang_26_2020[1088],
12005-arnda-arnda-progressive,nyigina,kudii ø-ngi-rra-rnda-na-da kinya layin-buru,kudii	ø-ngi-rra-rnda-na-da	kinya	layin-buru,run	3nom-nfut-aug-go-pst-hab	this	alone-place,They ran around by themselves.,,,,bisang_26_2020[1087],
12013-bakand-bakand-hpossessive,nyulnyul,kinimirr-in i-rr-bakand-in karrj jarringk,kinimirr-in	i-rr-bakand-in	karrj	jarringk,shark-ERG	3NOM-PL-have-PRS	sharp	tooth,Sharks have very sharp teeth.,,,,bisang_26_2020[1097],
12015-jirr-jirr-copula,nyulnyul,ina bur jirr kujarr wamb,ina	bur	jirr	kujarr	wamb,this	camp	3AUG.OBL	two	man,This camp belongs to the two men.,,,,bisang_26_2020[1099],
12017-jid-jid-changeofstate,nyulnyul,ngak lambud i-ny-jid,ngak	lambud	i-ny-jid,bread	mouldy	3NOM-PST-go,The bread went mouldy.,,,,,McGregor (personal communication)
12018-warinyjirr-warinyjirr-indefinite,nyulnyul,nga-n-jala-ny wanyjarri-na wamba drivim ø-na-ma-ny,nga-n-jala-ny	wanyjarri-na	wamba	drivim	ø-na-ma-ny,1MIN.NOM-CM-see-PST	one-ERG	man	drive	3MIN.NOM-put-PST,I saw a man driving,,,,,McGregor (personal communication)
12019-warinyjirr-warinyjirr-same,nyulnyul,wanyjirr-mil jungkarr jul,wanyjirr-mil	jungkarr	jul,one-SEM	2AUG.OBL	face,You resemble each other.,,,,,McGregor (personal communication)
12020-na-nan-durative,nyulnyul,bin wamba mijal i-n-in bur-uk jan,bin	wamba	mijal	i-n-in	bur-uk	jan,that	man	sit	3NOM-be-PRS	camp-LOC	1MIN.OBL,That man is sitting in my camp.,,,,,McGregor (personal communication)
23022-data-t-past,ossetic,xis-t-on,xis-t-on,graze.PST-PST.TR-1SG,I grazed (TR),,,,bisang_10_2020[474],
23048-syaw-cu-passive,ossetic,aræst cæuı,aræst	cæuı,make.PST	go.3SG,is made,,,,thordarson_ossetic_1989[475],
1006-kama-kama-untilcaseconjunction,pacaraosquechua,r̃ate:ru-m kunan-pa č̣a:-ri-mu-n kay-kama,r̃ate:ru-m	kunan-pa	č̣a:-ri-mu-n	kay-kama,thief-ASSERT	now-ADD	arrive-PL-VENIT-3SUBJ	this(place)-LIMIT,Thieves now come as far as here too.,,,,bisang_23_2020[991],
10026-hacer-ase-habitual,palenquero,Suto asé trabahá pa gobienno.,Suto	asé	trabahá	pa	gobienno.,we	HAB	work	for	government,We work for the government.,,,,,Michaelis & Haspelmath (personal communication)
23041-krnawkrta-karkird-epossibility,parthian,wind-ād kar-ēnd,wind-ād	kar-ēnd,find-PST	do.PRS-3PL,they can find,,,,korn_looking_2013[35],
23036-aita-dy-copula,pashto,dǝy,dǝy,COP3SG,(s/he) is,,,,bisang_10_2020[477],
23024-kahya-ke-subordinator,persian,raft-am ke ān ketāb=rā be-xar-am.,raft-am	ke	ān	ketāb=rā	be-xar-am.,go.PST-1SG	SUB	DEM	book=FOC	SBJV-buy.PRS-1SG,I went / left (in order) to buy that book.,,,,,Korn (personal communication)
23038-awahya-u-personalpronoun,persian,ū goft,ū	goft,s/he	say.PST,s/he said,,,,,Korn (personal communication)
23040-krnawkrta-konkard-causative,persian,penhān kardan,penhān	kardan,hiding	do,to hide (tr.),,,,bisang_10_2020[473],
23043-da-da-causative,persian,ǰavāb dādan,ǰavāb	dādan,reply	give,to answer,,,,,Korn (personal communication)
23057-marta-mard-male,persian,X=e mard,X=e	mard,X=EZ	man,a male X,,,,,Korn (personal communication)
20001-im-im-plural,pimabajo,tɨmit-im,tɨmit-im,tortilla-PL,tortillas,,,,bisang_20_2020[858],
20002-sosoig-soig-classifier,pimabajo,huaan gogos in soig mua.,huaan	gogos	in	soig	mua.,John	dog	1SG.NSBJ	CLASS	kill.PFV,John killed my pet dog.,,,,bisang_20_2020[860],
20003-wa-ga-alienable,pimabajo,ig ki-ga-r gi'id.,ig	ki-ga-r	gi'id.,DET.SBJ	house-AL-POSS	big-PFV,The house is big.,,,,,Estrada-Fernández (personal communication)
20004-yya-dir-inalienable,pimabajo,mo'o-r,mo'o-r,head-POSS,its head,,,,bisang_20_2020[867],
20005-hgai-hg-personalpronoun,pimabajo,ɨg hii k-an huun hug-an.,ɨg	hii	k-an	huun	hug-an.,DET.SUJ	want.PFV	SUB-1SG.SBJ	corn	eat-IRR,He wanted me to eat corn.,,,,,Estrada-Fernández (personal communication)
20006-hgai-g-definite,pimabajo,hɨg hasar im titgar,hɨg	hasar	im	titgar,DET.SBJ	basket	NEG	1PL.POSS.AL.POSS,The basket is ours.,,,,,Estrada-Fernández (personal communication)
20007-hmak-hmak-indefinite,pimabajo,amik himak ig mivali timis-kor irbadag-tam,amik	himak	ig	mivali	timis-kor	irbadag-tam,exist	a	DET	fly	pan-INST	middle-LOC,There is a fly at the middle of the pan.,,,,,Estrada-Fernández (personal communication)
20008-tudai-tar-causative,pimabajo,Maria lii oob kooks-im-tar,Maria	lii	oob	kooks-im-tar,Maria	DIM	person	sleep-CONT-CAUS,Maria is making the boy sleep.,,,,bisang_20_2020[877],
20009-tuda-tua-causative,pimabajo,aitu'a ap maat-ia nan-tua?,aitu'a	ap	maat-ia	nan-tua?,INTER	2SG.SBJ	know-PROS	make-CAUS,What do you (really) know to do?,,,,,Estrada-Fernández (personal communication)
20010-a-a-passive,pimabajo,aan a=himi-va.,aan	a=himi-va.,1SG.SBJ	MID=go-COMPL,I'm leaving,,,,bisang_20_2020[879],
20011-a-a-agreement,pimabajo,aan a-dɨɨn-va ɨk viv.,aan	a-dɨɨn-va	ɨk	viv.,1SG.SBJ	AGR-fumar-COMPL	DET.NSBJ	tobacco,I have already smoked tobacco.,,,,bisang_20_2020[880],
20012-himia-im-progressive,pimabajo,aan vɨhig-im-va.,aan	vɨhig-im-va.,1SG.SBJ	hungry-CONT-COMPL,I'm totally hungry.,,,,bisang_20_2020[883],
20013-kaat-ka-stativeaspect,pimabajo,"Vɨs-ka-(a)n am ikoma, si' du'ud; tua'a-ka tumk kɨg-di-a-kada.","Vɨs-ka-(a)n	am	ikoma,	si'	du'ud;	tua'a-ka	tumk	kɨg-di-a-kada.",all-ST-IRR	LOC	gray	INT	rain	outside-STAT	first	good-APPL-PROS-TEMP,"(When) all is cloudy, there is a lot of rain; first it is good to be outside… [being outside…]",,,,bisang_20_2020[885],
20014-ka-ka-nominalizer,pimabajo,mul-tam huaha-ka bɨhk.,mul-tam	huaha-ka	bɨhk.,mule-LOC	carry-NMLZ	take.PFV,(They) took him carrying on the mule.,,,,bisang_20_2020[885],
20015-kaam-kam-adjectivizer,pimabajo,kɨg dah-kam.,kɨg	dah-kam.,good	be.sitting-NMLZ,sitting/behaving correctly,,,,bisang_20_2020[886],
20016-tuda-tua-evidential,pimabajo,ɨk tua am-taan?,ɨk	tua	am-taan?,INTER	EVI	2SG.NSBJ-ask.PFV,What did (he) truly ask you?,,,,bisang_20_2020[889],
20017-kaitkais-asas-quotative,pimabajo,siv aat as ɨv-is nɨid.,siv	aat	as	ɨv-is	nɨid.,now	1PL.SBJ	REP	respect-SS	see.IMPF,"(and) now, it is said that we respect [obey] and see (it).",,,,bisang_20_2020[888],
20018-dam-dam-complementizer,pimabajo,aan tukgi-dam tadag.,aan	tukgi-dam	tadag.,1SG.SBJ	faint-NMLZ	feel.IMPF,I feel like fainting. / I feel like I'm going to faint. / I feel faint.,,,,bisang_20_2020[890],
20019-ko-ko-subordinator,pimabajo,Peier mat k(o)-at kav mua.,Peier	mat	k(o)-at	kav	mua.,Pedro	know.PFV	SUB-1PL.SBJ	horse	kill.PFV,Peter knew that we killed the horse.,,,,bisang_20_2020[892],
20020-biga-biga-relativizer,pimabajo,ɨg kɨl vuus ki-tav ɨbiga gogos mua.,ɨg	kɨl	vuus	ki-tav	ɨbiga	gogos	mua.,DET.SBJ	man	go_out.PFV	house-DIR	INTR	dog	kill.PFV.,The man left the house where the dog was killed.,,,,bisang_20_2020[893],
8005-zostac-zostac-passive,polish,Bitw-a zosta-ł-a przegra-n-a,Bitw-a	zosta-ł-a	przegra-n-a,battle[.F]-NOM.SG	aux[.PFV]-PST-SG.F	lose[PFV]-PP-NOM.SG.F,The battle was lost.,,,,,Wiemer (personal communication)
8014-jsm-m-agreement,polish,widzia-ł-a-m,widzia-ł-a-m,see[.IPFV]-PST-F-1SG,I saw [said by a woman],,,,bisang_5_2020[284],
8023-miecnt-miec-perfectaspect,polish,Ma-my zup-ę ugotowa-n-ą.,Ma-my	zup-ę	ugotowa-n-ą.,have-PRS.1PL	soup[.F]-ACC.SG	cook[.PFV]-PP-ACC.SG.F,We have the soup prepared,,,,,Wiemer (personal communication)
10021-estava-tava-past,principense,Wêtu ora unôtxi ê tava maxi kalsa fa.,Wêtu	ora	unôtxi	ê	tava	maxi	kalsa	fa.,eight	hour	night	3SG	PST	yet	put.shoes	NEG,"At eight o'clock in the evening, he hadn't put his shoes on yet.",,,,,Michaelis & Haspelmath (personal communication)
1004-pikta-pita-ablativespatial,quechuai,qaqaš-pita,qaqaš-pita,San_Pedro_de_Cajas-ABL,from San Pedro de Cajas,,,,,Adelaar (personal communication)
1005-cawpi-caw-locative,quechuai,paqraw-č̣aw,paqraw-č̣aw,Pacaraos-LOC,in Pacaraos,,,,,Adelaar (personal communication)
1009-yka-ykaya-progressive,quechuai,tapu-ma:-na-n-rayku qati-pa-yka:-ma-n,tapu-ma:-na-n-rayku	qati-pa-yka:-ma-n,ask-1OBJ-FUT.NMLZ-3SUBJ-CASE:MOTIVE	follow-APPL-PROGR-1OBJ-3SUBJ,He is pursuing me for the sake of asking me questions.,,,,bisang_23_2020[982],
1017-wasa-wasa-behind,quechuai,lo:ma waša-n-ĉu,lo:ma	waša-n-ĉu,mountain	back-3POSS-LOC,behind the mountain,,,,,Adelaar (personal communication)
1018-samu-mu-venitive,quechuai,ša-ya:-mu-n,ša-ya:-mu-n,come-PROGR-VENIT-3SUBJ,(s)he is coming,,,,,Adelaar (personal communication)
1019-cay-cay-subordinator,quechuai,čay-mi,čay-mi,that-ASSERT,so; therefore,,,,,Adelaar (personal communication)
1021-usa-usa-after,quechuai,intiřa-y uša-y-qa,intiřa-y	uša-y-qa,bury-INF	end-INF-TOP,after the burial,,,,,Adelaar (personal communication)
1023-uma-uma-upperpartofbody,quechuai,uma-man,uma-man,upper.part-ALL,upwards,,,,carranza_romero_diccionario_2003[255],
1026-huk-huk-same,quechuai,xuk-la-č̣u:-mi ga-rga-ya-n,xuk-la-č̣u:-mi	ga-rga-ya-n,one-RESTR-LOC-ASS	be-PL-PROGR-3SUBJ,they live in the same place,,,,,Adelaar (personal communication)
1027-ni-ni-complementizer,quechuai,aywa-š[aq] ni-ya-n,aywa-š[aq]	ni-ya-n,go-1SUBJ.FUT	say-PROGR-3SUBJ,(S)he has the intention to go,,,,,Adelaar (personal communication)
1028-waqta-waqta-sidecase,quechuai,wasi waqta-n-čo paka-ra-yka-n,wasi	waqta-n-čo	paka-ra-yka-n,house	back-3POSS-LOC	hide-CONT-PROGR-3SUBJ,It is hidden behind the house,,,,weber_rimaycuna_1998[579],
1001-kuna-ku-agreement,quechuaii,wasi-n-ku,wasi-n-ku,house-3-PL,their house,,,,bisang_23_2020[986],
1003-mankta-manta-ablativespatial,quechuaii,ayakuču-manta,ayakuču-manta,Ayacucho-ABL,from Ayacucho,,,,,Adelaar (personal communication)
1007-cika-cik-plural,quechuaii,riku-su-nki-čik,riku-su-nki-čik,see-INV-2SUBJ-2PL,(s)he sees you (PLURAL),,,,bisang_23_2020[994],
1008-kuna-ku-plural,quechuaii,riku-su-nki-ku,riku-su-nki-ku,see-INV-2SUBJ-1/3PL,they see you,,,,bisang_23_2020[994],
1014-sqa-sqa-past,quechuaii,čay sipas-ta muča-sqa-ni,čay	sipas-ta	muča-sqa-ni,that	girl-ACC	kiss-NARRATIVE-1SUBJ,I kissed that girl [I mistook her for another].,,,,bisang_23_2020[999],
1020-cay-cay-relativizer,quechuaii,may-pi-m iskay rumi tiya-ku-n chay-man,may-pi-m	iskay	rumi	tiya-ku-n	chay-man,what.place-LOC-ASSERT	two	stone	be-REFL-3SUBJ	that-ALL,to the place where there are two stones,,,,taylor_rites_1980[32],
1022-ri-ri-inceptive,quechuaii,puri-ri-čka-ni,puri-ri-čka-ni,walk-INCEPT-PROGR-1SUBJ,I am just starting to walk,,,,parker_ayacucho_1969[67],
1024-runa-runa-indefinitepronoun,quechuaii,runa-pa wasi-n,runa-pa	wasi-n,person-GEN	house-3POSS,someone else's house;  other people's house,,,,,Adelaar (personal communication)
1030-warmi-warmi-female,quechuaii,warmi čuri,warmi	čuri,woman	child,daughter,,,,,Adelaar (personal communication)
24005-mai-mai-venitive,ratahan,nang-ule mai su Watulinei,nang-ule	mai	su	Watulinei,AV.PST-return	VEN	LOC	Watulinei,(The ones who) returned from over in Watulinei.,,,,bisang_25_2020[1068],
21049-va-osa-future,romanian,O să merg,O	să	merg,(FUT).MRK	COMP.SBJV	go.SBJV.1SG,I will go,,,,zafiu2013mood,
21044-unus-ins-indefinitemarker,romansh,Ins na pò betg eir quant spert tg' ins vot …,Ins	na	pò	betg	eir	quant	spert	tg'	ins	vot	…,one	NEG	can	not	go.INF	as	fast	that	one	want.PRS.3SG	…,You can't go however fast you want …,,,,657142,
8003-ji-oejv-agreement,russian,My vid-im krasiv-uju devušk-u,My	vid-im	krasiv-uju	devušk-u,we-NOM	see[.IPFV]-PRS.1.PL	beautiful-ACC.SG.F	girl[.F]-ACC.SG,We see a beautiful girl.,,,,,Wiemer (personal communication)
8004-sebja-sja-passive,russian,Naš-a mašin-a mo-et-sja každoe voskresen'e,Naš-a	mašin-a	mo-et-sja	každoe	voskresen'e,our-NOM.SG.F	car[.F]-NOM.SG	wash[IPFV]-PRS.3SG-REFL	every	Sunday,Our car is washed every Sunday.,,,,,Wiemer (personal communication)
8006-dat-dat-causative,russian,Da-l emu otkryt-t' okn-o,Da-l	emu	otkryt-t'	okn-o,give[PFV]-PST-(SG.M)	him-DAT	open[.PFV]-INF	window[.N]-ACC.SG,He let him open the window.,,,,,Wiemer (personal communication)
8007-mosti-moc-epossibility,russian,Katj-a mož-et ne prij-ti,Katj-a	mož-et	ne	prij-ti,Katja-NOM	can-PRS.3.SG	NEG	come[PFV]-INF,It is possible that Katja won't come.,,,,,Wiemer (personal communication)
8008-vzjat-vzjat-mirative,russian,vzja-l i skaza-l,vzja-l	i	skaza-l,take[.PFV]-PST-(SG.M)	and	say[.PFV]-PST-(SG.M),he unexpectedly said,,,,,Wiemer (personal communication)
8009-bhuti-budet-future,russian,Bud-et rabota-t',Bud-et	rabota-t',FUT-3.SG	work[.IPFV]-INF,will work (ipfv),,,,,Wiemer (personal communication)
8011-l-l-past,russian,(Ja) priše-l,(Ja)	priše-l,(1SG.NOM)	come[.PFV]-PST-(SG.M),I came/have come.,,,,,Wiemer (personal communication)
8013-pustit-pust-hortative,russian,Davaj igra-t'!,Davaj	igra-t'!,give[.IPFV]-IMP.SG	play[IPFV]-INF,Let us play!,,,,,Wiemer (personal communication)
8017-ij-ij-conditionalconjunction,russian,Prid-i my vovremja,Prid-i	my	vovremja,come[PFV]-IMP.SG	1PL.NOM	in_time,If we had come in time,,,,bisang_5_2020[289],
8018-prixoditsja-prixoditsja-dnecessity,russian,(Idet dožd'.) Prixoditsja vzjat' zontik,(Idet	dožd'.)	Prixoditsja	vzjat'	zontik,(It's	raining.)	come[.IPFV]PRS.3SG.REFL	take[.PFV].INF	umbrella.ACC,It's raining. We/You/One must take an umbrella.,,,,,Wiemer (personal communication)
8019-bylol-bylol-avertive,russian,Reši-l by-l-o id-ti domoj.,Reši-l	by-l-o	id-ti	domoj.,decide[.PFV]-PST-(SG.M)	be-PST-N	go[.IPFV]-INF	home,He was close to decide to go home (but then changed his mind).,,,,,Wiemer (personal communication)
11028-si-si-future,rutul,ul-es-i,ul-es-i,eat-INF-COP,will eat,,,,bisang_6_2020[327],
